,Address Building,Address Street Name,Address City,Address State,Address ZIP,Address Borough,Latitude,Longitude
4805,1412,1ST AVE,NEW YORK,NY,10021,Manhattan,40.76940776766808,-73.95481460185266
4806,352,GREENWICH ST,NEW YORK,NY,10013,Manhattan,40.7189017820748,-74.01039313496437
4807,,BROADWAY,NEW YORK,NY,10023,Manhattan,40.759011,-73.9844722
4808,S/W/C,EAST   34 STREET,NEW YORK,NY,10016,Manhattan,40.7457167,-73.97811949999999
4809,494,AUDUBON AVE,NEW YORK,NY,10040,Manhattan,40.85415963302178,-73.92838335959695
4810,686,MAIN ST,NEW YORK,NY,10044,Manhattan,40.76491952169476,-73.94698040653051
4811,200,E 74TH ST,NEW YORK,NY,10021,Manhattan,40.77091630583243,-73.95931200318341
4812,1161,2ND AVE,NEW YORK,NY,10065,Manhattan,40.761956086195376,-73.96336768036686
4813,141,4TH AVE,NEW YORK,NY,10003,Manhattan,40.73378936607317,-73.98986794745825
4814,48,W 21ST ST,NEW YORK,NY,10010,Manhattan,40.74091491738733,-73.99208258522924
4815,335,LEXINGTON AVE,NEW YORK,NY,10016,Manhattan,40.749627544252874,-73.97735987286809
4816,2445,FREDERICK DOUGLASS BLVD,NEW YORK,NY,10027,Manhattan,40.814039868763786,-73.9483574264835
4817,65,LENOX AVE,NEW YORK,NY,10026,Manhattan,40.80021036485501,-73.95101927670324
4818,545,2ND AVE,NEW YORK,NY,10016,Manhattan,40.74239791664979,-73.97757524568446
4819,2024,2ND AVE,NEW YORK,NY,10029,Manhattan,40.7893788829482,-73.94333157738238
4820,349,3RD AVE,NEW YORK,NY,10010,Manhattan,40.74041972428322,-73.98197845227017
4821,,WEST   34 STREET,NEW YORK,NY,10001,Manhattan,40.7830603,-73.9712488
4822,3518,BROADWAY,NEW YORK,NY,10031,Manhattan,40.825662159188724,-73.95099692840223
4823,224,5TH AVE,NEW YORK,NY,10001,Manhattan,40.743730678654586,-73.9880006760398
4824,881,8TH AVE,NEW YORK,NY,10019,Manhattan,40.763884992264224,-73.98495388978917
4825,1017,AVENUE OF THE AMERICAS,NEW YORK,NY,10018,Manhattan,40.75218428477938,-73.98605375287066
4826,381,BROADWAY,NEW YORK,NY,10013,Manhattan,40.71811995611864,-74.00297973924319
4827,1318,5TH AVE,NEW YORK,NY,10026,Manhattan,40.79742900718697,-73.94883622601098
4828,264,W 72ND ST,NEW YORK,NY,10023,Manhattan,40.77940080674867,-73.98352774736799
4829,690,WASHINGTON ST,NEW YORK,NY,10014,Manhattan,40.73435217388889,-74.00848313985266
4830,514,E 20TH ST,NEW YORK,NY,10009,Manhattan,40.73377659051955,-73.97727505155022
4831,1490,MADISON AVE,NEW YORK,NY,10029,Manhattan,40.79114739412314,-73.95131485567366
4832,351,BOWERY,NEW YORK,NY,10003,Manhattan,40.726636680208266,-73.99169823697967
4833,246,E 53RD ST,NEW YORK,NY,10022,Manhattan,40.75724483065165,-73.96832618578351
4834,1862,LEXINGTON AVE,NEW YORK,NY,10029,Manhattan,40.79825463002507,-73.94190459373782
4835,876,6TH AVE,NEW YORK,NY,10001,Manhattan,40.747982403680965,-73.9890898432002
4836,229,AVENUE B,NEW YORK,NY,10009,Manhattan,40.72913539427739,-73.97822915392487
4837,327,1ST AVE,NEW YORK,NY,10003,Manhattan,40.73434530290555,-73.9802481058758
4838,3905,BROADWAY,NEW YORK,NY,10032,Manhattan,40.837998221280785,-73.94201083144634
4839,101,MALCOLM X BLVD,NEW YORK,NY,10026,Manhattan,40.801489007502035,-73.95008645244525
4840,1901,LEXINGTON AVE,NEW YORK,NY,10035,Manhattan,40.80006820377673,-73.94054855810322
4841,N/W/C,EAST   42 STREET,NEW YORK,NY,10017,Manhattan,40.75803399999999,-73.9917031
4842,100,BROADWAY,NEW YORK,NY,10005,Manhattan,40.70813947962082,-74.01137253170711
4843,,EAST   14 STREET,NEW YORK,NY,10003,Manhattan,40.7830603,-73.9712488
4844,535,5TH AVE,NEW YORK,NY,10017,Manhattan,40.754996717428035,-73.97976914702821
4845,1147A,2ND AVE,NEW YORK,NY,10065,Manhattan,40.761440193315075,-73.96374338112483
4846,1328,2ND AVE,NEW YORK,NY,10021,Manhattan,40.767584166382946,-73.95924183666274
4847,2659A,BROADWAY,NEW YORK,NY,10025,Manhattan,40.79793584041654,-73.9693975757599
4848,507,MANHATTAN AVE,NEW YORK,NY,10027,Manhattan,40.808319684282345,-73.95443417772596
4849,304,W 14TH ST,NEW YORK,NY,10014,Manhattan,40.73986666000531,-74.00281832435869
4850,,BROADWAY,NEW YORK,,10023,Manhattan,40.759011,-73.9844722
4851,127,RIVINGTON ST,NEW YORK,NY,10002,Manhattan,40.7196563242727,-73.98698408346641
4852,1091,LEXINGTON AVE,NEW YORK,NY,10075,Manhattan,40.773411518293344,-73.96001090167861
4853,421,AUDUBON AVE,NEW YORK,NY,10033,Manhattan,40.85193740534883,-73.92998344582986
4854,25,E 77TH ST,NEW YORK,NY,10075,Manhattan,40.77528466219823,-73.96373584335524
4855,3520,BROADWAY,NEW YORK,NY,10031,Manhattan,40.82585422927198,-73.9508558692794
4856,,BROADWAY,NEW YORK,NY,10023,Manhattan,40.759011,-73.9844722
4857,793,BROADWAY,NEW YORK,NY,10003,Manhattan,40.73209597579197,-73.99138003619
4858,25,PARK PL,NEW YORK,NY,10007,Manhattan,40.7130802736481,-74.00885197002346
4859,103,W 14TH ST,NEW YORK,NY,10011,Manhattan,40.7375638158732,-73.99730085305971
4860,1370,AVENUE OF THE AMERICAS,NEW YORK,NY,10019,Manhattan,40.76336225180099,-73.9773732535506
4861,2,PARK AVE,NEW YORK,NY,10016,Manhattan,40.74607667258011,-73.98209240830748
4862,360,BROOME ST,NEW YORK,NY,10013,Manhattan,40.719983599313125,-73.99552305108526
4863,405,E 70TH ST,NEW YORK,NY,10021,Manhattan,40.76633158050176,-73.95654951017747
4864,1633,LEXINGTON AVE,NEW YORK,NY,10029,Manhattan,40.79045408093573,-73.94757400149001
4865,4973,BROADWAY,NEW YORK,NY,10034,Manhattan,40.868195673165914,-73.91951731501307
4866,1125,1ST AVE,NEW YORK,NY,10065,Manhattan,40.7612470941804,-73.96079069550031
4867,2298,AMSTERDAM AVE,NEW YORK,NY,10033,Manhattan,40.843483499394814,-73.93428966534154
4868,529,W 179TH ST,NEW YORK,NY,10033,Manhattan,40.84751503686379,-73.93352664813408
4869,1595,2ND AVE,NEW YORK,NY,10028,Manhattan,40.77573653807803,-73.95331553802701
4870,385,CANAL ST,NEW YORK,NY,10013,Manhattan,40.72144928895425,-74.00476565638944
4871,1160,1ST AVE,NEW YORK,NY,10065,Manhattan,40.762476420671405,-73.959865853978
4872,708,3RD AVE,NEW YORK,NY,10017,Manhattan,40.75232751167924,-73.97332377450489
4873,5,E 115TH ST,NEW YORK,NY,10029,Manhattan,40.79960157995706,-73.9460895510738
4874,2626,AC POWELL BLVD,NEW YORK,NY,10039,Manhattan,40.8256768460599,-73.93613917489122
4875,,BROADWAY,NEW YORK,NY,10018,Manhattan,40.759011,-73.9844722
4876,1235,LEXINGTON AVE,NEW YORK,NY,10028,Manhattan,40.777900726316545,-73.95673693738534
4877,208,W 23RD ST,NEW YORK,NY,10011,Manhattan,40.74433783209202,-73.99623957609708
4878,177,WADSWORTH AVE,NEW YORK,NY,10033,Manhattan,40.85028781777929,-73.9346263305708
4879,1594,YORK AVE,NEW YORK,NY,10028,Manhattan,40.77470224279958,-73.94800522022558
4880,20,ASTOR PL,NEW YORK,NY,10003,Manhattan,40.729886467955616,-73.99165092721509
4881,55,CHURCH ST,NEW YORK,NY,10007,Manhattan,40.711452490938335,-74.0105037926806
4882,1325,6TH AVE,NEW YORK,NY,10019,Manhattan,40.76199840453856,-73.97890066612867
4883,,BROADWAY,NEW YORK,NY,10036,Manhattan,40.759011,-73.9844722
4884,661,8TH AVE,NEW YORK,NY,10036,Manhattan,40.757336558850604,-73.98972720254828
4885,,BROADWAY,NEW YORK,NY,10023,Manhattan,40.759011,-73.9844722
4886,57,PITT ST,NEW YORK,NY,10002,Manhattan,40.71772346548469,-73.98280707888735
4887,1642,LEXINGTON AVE,NEW YORK,NY,10029,Manhattan,40.79066262124542,-73.94744382817453
4888,60,E 42ND ST,NEW YORK,NY,10165,Manhattan,40.75257567077112,-73.9787664973167
4889,653,AMSTERDAM AVE,NEW YORK,NY,10025,Manhattan,40.79130257832686,-73.97236197129207
4890,568,W 125TH ST,NEW YORK,NY,10027,Manhattan,40.815037278062356,-73.95773879906866
4891,2121,2ND AVE,NEW YORK,NY,10029,Manhattan,40.79272898528802,-73.94091264824992
4892,1364,YORK AVE,NEW YORK,NY,10021,Manhattan,40.767293760073656,-73.95341531867508
4893,6,CORTLANDT ST,NEW YORK,NY,10007,Manhattan,40.70996210186824,-74.0103159942943
4894,879,8TH AVE,NEW YORK,NY,10019,Manhattan,40.763838336357374,-73.9849899994169
4895,88,LEONARD ST,NEW YORK,NY,10013,Manhattan,40.71716197837164,-74.00467877270118
4896,619,9TH AVE,NEW YORK,NY,10036,Manhattan,40.75958467082229,-73.99180242080048
4897,848,WASHINGTON ST,NEW YORK,NY,10014,Manhattan,40.74062398722651,-74.0077189043957
4898,468,9TH AVE,NEW YORK,NY,10018,Manhattan,40.75473764754123,-73.99530775979385
4899,29,7TH AVE,NEW YORK,NY,10011,Manhattan,40.737519930689864,-74.00042219249192
4900,1674,BROADWAY,NEW YORK,NY,10019,Manhattan,40.762860947712824,-73.98310948480062
4901,32,E 32ND ST,NEW YORK,NY,10016,Manhattan,40.746334900577835,-73.98357923056598
4902,579,MAIN ST,NEW YORK,NY,10044,Manhattan,40.76259855312212,-73.94939001883147
4903,501,COLUMBUS AVE,NEW YORK,NY,10024,Manhattan,40.785310983593625,-73.97301806263687
4904,275,1ST AVE,NEW YORK,NY,10003,Manhattan,40.73247909660516,-73.98161617062526
4905,111,E 54TH ST,NEW YORK,NY,10022,Manhattan,40.759433231180324,-73.97154136129056
4906,22,8TH AVE,NEW YORK,NY,10014,Manhattan,40.73762962469444,-74.00472351181236
4907,349,BROADWAY,NEW YORK,NY,10013,Manhattan,40.716961637813505,-74.00396089204578
4908,1585,2ND AVE,NEW YORK,NY,10028,Manhattan,40.77548958475249,-73.95349623819807
4909,790,LEXINGTON AVE,NEW YORK,NY,10065,Manhattan,40.76372482872163,-73.96710656691472
4910,765,2ND AVE,NEW YORK,NY,10017,Manhattan,40.74906936660568,-73.97276927645423
4911,1356,LEXINGTON AVE,NEW YORK,NY,10128,Manhattan,40.781876732664365,-73.9538600878373
4912,837,11TH AVE,NEW YORK,NY,10019,Manhattan,40.77021503238731,-73.99148340989558
4913,298,1ST AVE,NEW YORK,NY,10009,Manhattan,40.733401218346906,-73.98090508902324
4914,707,2ND AVE,NEW YORK,NY,10016,Manhattan,40.74739535129254,-73.97398619973907
4915,126,PEARL ST,NEW YORK,NY,10005,Manhattan,40.70492559018002,-74.00874989906589
4916,191,SPRING ST,NEW YORK,NY,10012,Manhattan,40.72509987533406,-74.00304499191769
4917,17,BATTERY PL,NEW YORK,NY,10004,Manhattan,40.70488364934564,-74.01592725890914
4918,322,8TH AVE,NEW YORK,NY,10001,Manhattan,40.74729395001236,-73.99702256489485
4919,535,AMSTERDAM AVE,NEW YORK,NY,10024,Manhattan,40.78752096705784,-73.97512249251066
4920,161,RIVINGTON ST,NEW YORK,NY,10002,Manhattan,40.719137359212155,-73.98527784317642
4921,555,W 57TH ST,NEW YORK,NY,10019,Manhattan,40.770124413544984,-73.99092744306279
4922,3578,BROADWAY,NEW YORK,NY,10031,Manhattan,40.82763224735452,-73.94956458288122
4923,,TRINITY PLACE,NEW YORK,NY,10006,Manhattan,40.7077686,-74.0129491
4924,101,E 125TH ST,NEW YORK,NY,10035,Manhattan,40.80490891503398,-73.93866592325267
4925,253,W 72ND ST,NEW YORK,NY,10023,Manhattan,40.77932941244863,-73.98331112011255
4926,1411,BROADWAY,NEW YORK,NY,10018,Manhattan,40.753715971645256,-73.98706766241901
4927,581,W 207TH ST,NEW YORK,NY,10034,Manhattan,40.86694492346669,-73.92071917721125
4928,580,8TH AVE,NEW YORK,NY,10018,Manhattan,40.75495151538238,-73.99144204826116
4929,105,BROAD ST,NEW YORK,NY,10004,Manhattan,40.70303145959432,-74.01150871172338
4930,2272,1ST AVE,NEW YORK,NY,10035,Manhattan,40.79651628723904,-73.93502224555576
4931,856,7TH AVE,NEW YORK,NY,10019,Manhattan,40.76413144450666,-73.98105872537619
4932,633,3RD AVE,NEW YORK,NY,10017,Manhattan,40.74990977843035,-73.97506074579181
4933,339,E 108TH ST,NEW YORK,NY,10029,Manhattan,40.79109791734562,-73.93956704826152
4934,476,COLUMBUS AVE,NEW YORK,NY,10024,Manhattan,40.7843971476366,-73.97371174947916
4935,102,2ND AVE,NEW YORK,NY,10003,Manhattan,40.727306135280976,-73.98859533395773
4936,279,W 125TH ST,NEW YORK,NY,10027,Manhattan,40.80995671745571,-73.95062918859531
4937,180,RIVERSIDE BLVD,NEW YORK,NY,10069,Manhattan,40.778372135671006,-73.98851437395707
4938,S/E/C,W 41ST ST,NEW YORK,NY,10036,Manhattan,40.7581368,-73.99371239999999
4939,59,5TH AVE,NEW YORK,NY,10003,Manhattan,40.73510166098136,-73.99425911216242
4940,100,E 96TH ST,NEW YORK,NY,10128,Manhattan,40.786322457677414,-73.95203699831126
4941,330,E 106TH ST,NEW YORK,NY,10029,Manhattan,40.790050224886976,-73.94110281486951
4942,SWC,BROADWAY,NEW YORK,NY,10027,Manhattan,40.759011,-73.9844722
4943,202,AVENUE OF THE AMERICAS,NEW YORK,NY,10013,Manhattan,40.72678788780371,-74.00350327256554
4944,32,OLD SLIP,NEW YORK,NY,10005,Manhattan,40.70357247319815,-74.00803560569575
4945,110,W END AVE,NEW YORK,NY,10023,Manhattan,40.77510583489853,-73.9878903174361
4946,510,W 218TH ST,NEW YORK,NY,10034,Manhattan,40.87146117799608,-73.91474418432799
4947,815,W 181ST ST,NEW YORK,NY,10033,Manhattan,40.851102614923626,-73.9389414166606
4948,236,COLUMBUS AVE,NEW YORK,NY,10023,Manhattan,40.776595020519046,-73.97939069341257
4949,,DELANCEY STREET,NEW YORK,NY,10012,Manhattan,40.71780529999999,-73.98527159999999
4950,931,1ST AVE,NEW YORK,NY,10022,Manhattan,40.754894494390705,-73.96542532622047
4951,,7 AVENUE,NEW YORK,NY,10036,Manhattan,40.7830603,-73.9712488
4952,1,AUDUBON AVE,NEW YORK,NY,10032,Manhattan,40.83883685941714,-73.93958873444733
4953,345,W 42ND ST,NEW YORK,NY,10036,Manhattan,40.75779504591678,-73.99110599187078
4954,,3 AVENUE,NEW YORK,NY,10017,Manhattan,40.7830603,-73.9712488
4955,1411,AVENUE OF THE AMERICAS,NEW YORK,NY,10019,Manhattan,40.76468787628424,-73.97693960861008
4956,901,COLUMBUS AVE,NEW YORK,NY,10025,Manhattan,40.79801105923061,-73.96376319227629
4957,725,5TH AVE,NEW YORK,NY,10022,Manhattan,40.76250798939545,-73.97428713332296
4958,51,8TH AVE,NEW YORK,NY,10014,Manhattan,40.73870010998462,-74.00386836212078
4959,157,AVENUE B,NEW YORK,NY,10009,Manhattan,40.726775218459146,-73.97996171751359
4960,232,W 145TH ST,NEW YORK,NY,10039,Manhattan,40.82210540384861,-73.94020369354413
4961,390,3RD AVE,NEW YORK,NY,10016,Manhattan,40.74183310913944,-73.98097123805371
4962,135,E 125TH ST,NEW YORK,NY,10035,Manhattan,40.804521413231626,-73.93774157861844
4963,2425,2ND AVE,NEW YORK,NY,10035,Manhattan,40.80233995387632,-73.93388600540901
4964,2320,ADAM CLAYTON POWELL JR BLVD,NEW YORK,NY,10030,Manhattan,40.81607400331076,-73.94315349832416
4965,2218,BROADWAY,NEW YORK,NY,10024,Manhattan,40.783736938168424,-73.98004929353817
4966,840,8TH AVE,NEW YORK,NY,10019,Manhattan,40.76269388131348,-73.9857988630046
4967,435,E 70TH ST,NEW YORK,NY,10021,Manhattan,40.766128286228714,-73.9560658983443
4968,1801,LEXINGTON AVE,NEW YORK,NY,10029,Manhattan,40.79597457613485,-73.94354627357968
4969,N/W/C,BROADWAY,NEW YORK,NY,10001,Manhattan,40.7947292,-73.971598
4970,S/E/C,BROADWAY,NEW YORK,NY,10019,Manhattan,40.7947292,-73.971598
4971,974,AMSTERDAM AVE,NEW YORK,NY,10025,Manhattan,40.8016509002942,-73.96483757479002
4972,922,AMSTERDAM AVE,NEW YORK,NY,10025,Manhattan,40.7999330770696,-73.9660917998392
4973,185,GREENWICH ST,NEW YORK,NY,10007,Manhattan,40.71183660226169,-74.01208736680412
4974,2050,BROADWAY,NEW YORK,NY,10023,Manhattan,40.77749299629782,-73.98206229579336
4975,134,8TH AVE,NEW YORK,NY,10011,Manhattan,40.74141198211948,-74.00130273840111
4976,471,COLUMBUS AVE,NEW YORK,NY,10024,Manhattan,40.78427090470203,-73.97377679762288
4977,35,E 76TH ST,NEW YORK,NY,10021,Manhattan,40.7742662216943,-73.96328508867246
4978,1064,1ST AVE,NEW YORK,NY,10022,Manhattan,40.75887620432591,-73.96249945092771
4979,111A,NASSAU ST,NEW YORK,NY,10038,Manhattan,40.71081047843757,-74.0070733993916
4980,77,7TH AVE,NEW YORK,NY,10011,Manhattan,40.73913658807404,-73.99924941735831
4981,132,CROSBY ST,NEW YORK,NY,10012,Manhattan,40.7247842061933,-73.99621181709786
4982,2143,ADAM CLAYTON POWELL JR BLVD,NEW YORK,NY,10027,Manhattan,40.81035048631879,-73.94730545898588
4983,S/W/C,3 AVENUE,NEW YORK,NY,10065,Manhattan,40.7671906,-73.96247989999999
4984,259,7TH AVE,NEW YORK,NY,10001,Manhattan,40.74525452215487,-73.99479235474395
4985,1408,1ST AVE,NEW YORK,NY,10021,Manhattan,40.76937484070181,-73.95483989565828
4986,460,W 57TH ST,NEW YORK,NY,10019,Manhattan,40.768603491977885,-73.98736441537493
4987,275,W 4TH ST,NEW YORK,NY,10014,Manhattan,40.735884007642476,-74.0034315829253
4988,144,SHERMAN AVE,NEW YORK,NY,10034,Manhattan,40.86453690728226,-73.92342634947653
4989,10,UNION SQ E,New York,NY,10003,Manhattan,40.734703374140544,-73.98992554176107
4990,,WEST   42 STREET,NEW YORK,NY,10036,Manhattan,40.7830603,-73.9712488
4991,500,W 47TH ST,NEW YORK,NY,10036,Manhattan,40.76284277596519,-73.9932676208403
4992,2025,BROADWAY,NEW YORK,NY,10023,Manhattan,40.77662567073202,-73.98213474146851
4993,3462,BROADWAY,NEW YORK,NY,10031,Manhattan,40.82406248012078,-73.95216516241643
4994,777,AVENUE OF THE AMERICAS,NEW YORK,NY,10001,Manhattan,40.74494690117419,-73.9913242401921
4995,1633,BROADWAY,NEW YORK,NY,10019,Manhattan,40.7615737851104,-73.98396172072285
4996,460,W 34TH ST,NEW YORK,NY,10001,Manhattan,40.75432876719265,-73.99857789900574
4997,1165,2ND AVE,NEW YORK,NY,10065,Manhattan,40.762082315625996,-73.96327736559465
4998,1575,LEXINGTON AVE,NEW YORK,NY,10029,Manhattan,40.78873918568294,-73.94882484764729
4999,531,9TH AVE,NEW YORK,NY,10018,Manhattan,40.756840051163316,-73.99379882837499
5000,,WEST   97 STREET,NEW YORK,NY,10025,Manhattan,40.7830603,-73.9712488
5001,1487,YORK AVE,NEW YORK,NY,10075,Manhattan,40.7711873709383,-73.95059294477905
5002,127,8TH AVE,NEW YORK,NY,10011,Manhattan,40.74117318635982,-74.00150121117036
5003,1045,2ND AVE,NEW YORK,NY,10022,Manhattan,40.75810607092872,-73.96618167484506
5004,334,W 37TH ST,NEW YORK,NY,10018,Manhattan,40.754556389167554,-73.99319987961677
5005,70,W 106TH ST,NEW YORK,NY,10025,Manhattan,40.798913546197596,-73.96211932692883
5006,91,1ST AVE,NEW YORK,NY,10003,Manhattan,40.72612290318656,-73.98636948328262
5007,S/W/C,WATER STREET,NEW YORK,NY,10038,Manhattan,40.7071864,-74.0039934
5008,561,2ND AVE,NEW YORK,NY,10016,Manhattan,40.74276840139108,-73.97728641960757
5009,2240,ADAM CLAYTON POWELL JR BLVD,NEW YORK,NY,10027,Manhattan,40.81325617111784,-73.94521146883807
5010,111,W 40TH ST,NEW YORK,NY,10018,Manhattan,40.753842069611586,-73.9857105159243
5011,108,E 125TH ST,NEW YORK,NY,10035,Manhattan,40.804801761065455,-73.93846013051123
5012,460,3RD AVE,NEW YORK,NY,10016,Manhattan,40.74416310945332,-73.97927441647563
5013,,PARK AVENUE SOUTH,NEW YORK,NY,10016,Manhattan,40.7401653,-73.98630949999999
5014,2570,AC POWELL BLVD,NEW YORK,NY,10039,Manhattan,40.823904473061404,-73.93744161639474
5015,1690,LEXINGTON AVE,NEW YORK,NY,10029,Manhattan,40.792350063811966,-73.94621460121292
5016,136,E 34TH ST,NEW YORK,NY,10016,Manhattan,40.746279343627585,-73.97945420599136
5017,281,GRAND ST,NEW YORK,NY,10002,Manhattan,40.717771174050355,-73.99262644655364
5018,717,W 181ST ST,NEW YORK,NY,10033,Manhattan,40.85041513192404,-73.93652026020519
5019,30,W 63RD ST,NEW YORK,NY,10023,Manhattan,40.77108942640182,-73.98145387958841
5020,30,VESEY ST,NEW YORK,NY,10007,Manhattan,40.7119767969892,-74.00986541859328
5021,689,10TH AVE,NEW YORK,NY,10036,Manhattan,40.763087039928216,-73.99296436723594
5022,37,JAMES ST,NEW YORK,NY,10038,Manhattan,40.71198270211561,-73.9987194793771
5023,127,LUDLOW ST,NEW YORK,NY,10002,Manhattan,40.71979646939465,-73.98851003844298
5024,2288,2ND AVE,NEW YORK,NY,10035,Manhattan,40.797963890863194,-73.9370614770974
5025,1917,7TH AVE,NEW YORK,NY,10026,Manhattan,40.803164333350026,-73.95255583292985
5026,279,E HOUSTON ST,NEW YORK,NY,10002,Manhattan,40.721610258341045,-73.98430323911195
5027,542,E 14TH ST,NEW YORK,NY,10009,Manhattan,40.729797000651175,-73.97887478136369
5028,295,AMSTERDAM AVE,NEW YORK,NY,10023,Manhattan,40.77977640817901,-73.98076902398611
5029,44A,UNION SQ E,NEW YORK,NY,10003,Manhattan,40.73633917864581,-73.98917113487754
5030,4464,BROADWAY,NEW YORK,NY,10040,Manhattan,40.85697816983615,-73.93248331008496
5031,20,E 42ND ST,NEW YORK,NY,10017,Manhattan,40.75316878688517,-73.98017394720561
5032,,3 AVENUE,NEW YORK,NY,10022,Manhattan,40.7830603,-73.9712488
5033,221,AVENUE A,NEW YORK,NY,10009,Manhattan,40.730088249421726,-73.98060656767272
5034,345,PARK AVE,NEW YORK,NY,10154,Manhattan,40.758171057206916,-73.97324563258901
5035,496,LAGUARDIA PL,NEW YORK,NY,10012,Manhattan,40.72736159438939,-73.99956704806702
5036,514,LEXINGTON AVE,NEW YORK,NY,10017,Manhattan,40.755154606816276,-73.97335151784075
5037,370,MALCOLM X BLVD,NEW YORK,NY,10027,Manhattan,40.810044172652454,-73.94381249567378
5038,129,RIDGE ST,NEW YORK,NY,10002,Manhattan,40.7194005393256,-73.98297980635046
5039,523,MALCOLM X BLVD,NEW YORK,NY,10037,Manhattan,40.81493622827783,-73.94026432523212
5040,1536,AMSTERDAM AVE,NEW YORK,NY,10031,Manhattan,40.819432014969244,-73.95186139222552
5041,844,AMSTERDAM AVE,NEW YORK,NY,10025,Manhattan,40.797441384755075,-73.96790976981946
5042,214,W 96TH ST,NEW YORK,NY,10025,Manhattan,40.79428025847263,-73.97093055747264
5043,611,AVENUE OF THE AMERICAS,NEW YORK,NY,10011,Manhattan,40.73973484306901,-73.99512116901954
5044,N/W/C,CENTRE STREET,NEW YORK,NY,10013,Manhattan,40.71607640000001,-74.00143899999999
5045,625,8TH AVE,NEW YORK,NY,10018,Manhattan,40.7561920718278,-73.99056478174674
5046,305,BROADWAY,NEW YORK,NY,10007,Manhattan,40.71531746959332,-74.0053604192983
5047,270,W 38TH ST,NEW YORK,NY,10018,Manhattan,40.7542817350818,-73.99064084953953
5048,23,W 100TH ST,NEW YORK,NY,10025,Manhattan,40.794456520776976,-73.96340035858918
5049,168,MALCOLM X BLVD,NEW YORK,NY,10026,Manhattan,40.80361547539334,-73.94850638478853
5050,1870,LEXINGTON AVE,NEW YORK,NY,10029,Manhattan,40.7985262558856,-73.94170209641075
5051,4,W 4TH ST,NEW YORK,NY,10012,Manhattan,40.72851151536788,-73.99447255160538
5052,4275,BROADWAY,NEW YORK,NY,10033,Manhattan,40.8505326271292,-73.93556950440767
5053,598,W 178TH ST,NEW YORK,NY,10033,Manhattan,40.84731007119749,-73.93508467644267
5054,2095,MADISON AVE,NEW YORK,NY,10037,Manhattan,40.80995843933626,-73.93723797998739
5055,224,W 35TH ST,NEW YORK,NY,10001,Manhattan,40.75203382046367,-73.99105262203469
5056,1418,SAINT NICHOLAS AVE,NEW YORK,NY,10033,Manhattan,40.84916478067786,-73.93383223541132
5057,1,PENN PLZ,NEW YORK,NY,10119,Manhattan,40.75065868827732,-73.99087595619766
5058,N/W/C,BROADWAY,NEW YORK,NY,10024,Manhattan,40.7947292,-73.971598
5059,625,8TH AVE,NEW YORK,NY,10018,Manhattan,40.7561920718278,-73.99056478174674
5060,641,LEXINGTON AVE,NEW YORK,NY,10022,Manhattan,40.75902944597437,-73.97032147268172
5061,2496,7TH AVE,NEW YORK,NY,10030,Manhattan,40.82149554771429,-73.9391925910961
